host_id,host_join_year,host_about,num_verified_sources,is_superhost,host_total_listings_count,number_of_reviews,review_scores_rating,host_response_rate,host_acceptance_rate
46433878,2015.0,"Hallo ik ben Nicole , beeldend kunstenaar en woon in Amsterdam.",2,False,4.0,18,5.0,,
37347310,2015.0,,2,False,2.0,63,4.95,,
245119545,2019.0,,2,False,2.0,12,5.0,,100
18918467,2014.0,"Hi, ik ben Jasper en ik woon in mijn fijne appartement op de bruisende Javastraat. Wat leuk dat je interesse hebt om mijn huisje te huren! Stuur gerust een berichtje als je vragen hebt.

Hi, I'm Jasper and live in my nice apartment in the bustling Javastraat. Great that you are interested in renting my house! Feel free to send me a message if you want to know a little bit more about the apartment, Javastraat and/or Amsterdam.",2,False,2.0,26,4.88,,
51565809,2015.0,"Hi, my name is Esther and I am very happy to share my appartment with you! I already live in the Jordaan for twenty years. I love to travel and read as many books as possible. I also work in the city centre of Amsterdam. So I always travel by bike. My house is my place to relax, recover and make fun with my family and friends.",2,False,1.0,19,5.0,,
80299632,2016.0,,2,False,3.0,6,5.0,75,0
148514657,2017.0,"As a seasoned Airbnb host, along with my wife, we delight in welcoming guests from all around the world. Drawing from our own experiences as avid Airbnb travelers, we recognize the importance of providing a welcoming, affordable, and refreshing retreat for our guests in Amsterdam. 

During the day, we practise our creative professions.",3,True,2.0,126,4.94,100,100
3077295,2012.0,"We are a Dutch Indonesian Family with 2 kids living in Amsterdam. We like to travel and visit cultural sites, galleries, musea but most of all just wander around and enjoy other cities from a local perspective.",2,False,1.0,13,5.0,,
22701985,2014.0,".
I love traveling and let my place out during my trips. 
 
Marianne and her agency team will take care of you while I’m traveling :) ",1,False,2.0,34,4.71,,100
245938143,2019.0,,1,False,2.0,94,4.83,100,100
143288682,2017.0,"Ik ben Bernard, 33 jar oud en kom oorspronkelijk uit Den Haag en woon sinds 2013 in Amsterdam, waar ik het nog altijd goed naar mijn zin heb! Ik heb psychologie gestudeerd en werk nu als communicatiedeskundige bij de Bloedbank. Daarnaast doe ik nog een deeltijdopleiding voor docent Engels. Ik hou van reizen, muziek, films en lezen. Tijdens mijn eigen reizen ben ik van plan om het nieuwe appartement van mijn partner en ik regelmatig onder te verhuren. Een mooie manier om elkaar van dienst te zijn en het reizen verder te stimuleren! Hopelijk voegt ons appartement wat toe aan jouw / jullie reisplezier. Happy traveling! ",3,False,1.0,4,5.0,,
12249725,2014.0,,2,False,2.0,18,4.89,100,100
93612196,2016.0,"We are a family with three kids (16, 13, 9)",1,False,1.0,0,,100,75
18856416,2014.0,,2,False,1.0,0,,25,0
30307172,2015.0,"We are a couple in our late 30s, working and living in Amsterdam. We thoroughly enjoy traveling and experiencing different cultures. We have a baby-boy who's also exploring the world with us.",2,False,1.0,8,5.0,,
246569156,2019.0,,2,True,1.0,74,4.91,100,94
40419840,2015.0,,2,False,1.0,1,5.0,,
12464622,2014.0,"I'm a graphic designer / illustrator from Amsterdam. I live in the north of Amsterdam together with my husband and little son Kees. We love to travel around in Europe and enjoy the nature, food and culture the European countries offer (including our own country The Netherlands)!",3,False,1.0,2,5.0,100,60
215159267,2018.0,I like travelling a lot and love staying in local places. At home in Amsterdam I am a host myself as well.  ,2,False,1.0,13,4.92,,
220111503,2018.0,,2,False,3.0,7,4.86,,
156772850,2017.0,,2,False,1.0,17,4.88,100,100
247401638,2019.0,,2,False,1.0,7,4.86,100,17
247427991,2019.0,,2,False,2.0,431,4.82,100,99
58983438,2016.0,Im 43 years old. Living and working in Amsterdam. Love to travel and cook!!,2,False,1.0,7,5.0,100,80
13960296,2014.0,,2,False,3.0,6,4.83,100,87
17231542,2014.0,,2,False,3.0,7,5.0,0,0
7727479,2013.0,"Ik hou van reizen, cultuur, eten, drinken en mensen ontmoeten!",2,False,2.0,7,4.86,100,96
8801297,2013.0,"I'm a store owner in Amsterdam. I have a  daughter that is 21 years old. I like  staying at places that feel cosy and safe. When I travel I like to rent a car and travel about to search for nice places to eat and find smaller not touristy beaches. But my biggest hobby is eating! So, to find places that serve good food is often my main goal. I’m very fond of my city Amsterdam and very happy finding new places to drink and dine.",2,True,4.0,438,4.91,100,100
37976243,2015.0,Hello! My name is Malou and I walk this earth for 33 years now. I studied interdisciplinary social sciences with a philosophy minor at the University of Amsterdam; since the beginning of my studies I’ve been living in this wonderful apartment. It’s truly a little green & quiet paradise amidst the roaring city life.,2,False,1.0,4,5.0,89,67
35003425,2015.0,"My name is Sandra, I am born and raised in Amsterdam. I live on a lovely houseboat with my son Joe. l love going to the movies, restaurants, museums, fleamarkets, concerts, to the gym and love to go for long walks. I have travelled a lot  in the past and still do! I really look forward giving my guests an unforgettable time in Amsterdam! 
",2,True,1.0,189,4.96,100,100
248403712,2019.0,,2,False,1.0,83,4.58,,91
16269224,2016.0,,2,False,1.0,3,5.0,,
79394277,2016.0,,3,False,1.0,23,5.0,100,71
248594626,2019.0,,1,False,1.0,6,4.83,,
61515859,2016.0,"Ons gezin bestaat uit zes personen: Marijke en Jurjen hebben drie dochters en een zoon. We houden van de stad, van mensen, maar ook van de natuur.",2,False,1.0,5,5.0,,
78864959,2016.0,,2,False,1.0,2,5.0,,
248992792,2019.0,,2,False,1.0,30,4.93,100,100
10483759,2013.0,"I live in Amsterdam and love traveling. Therefore Airbnb is a nice way to stay somewhere. I also like to host people by providing a chill place to work, relax, see the city and inform about it or let you relax if you feel like that..",2,False,2.0,72,4.96,88,62
23158253,2014.0,,2,False,1.0,22,5.0,,70
17280723,2014.0,,2,False,2.0,7,5.0,80,100
47770842,2015.0,A very nice and calm person. I am renting out the most beautifull places in Amsterdam!,2,False,3.0,71,4.56,,
19063095,2014.0,"Hi, I'm Manon, 33 years old and married to Marijn since this August. We both love to travel and we often stay in Airbnb’s. Especially in city’s around the world we love to get a real local experience by staying in the comfort of someone’s home. We love to return that favor to people when airbnb’ing our own home, by providing a personal check in, my love for interior design and sharing all our favorite spots and tips around town:)!",2,False,2.0,27,5.0,,
249828335,2019.0,"Hi there!

We are The July - a small hotel group located in Amsterdam & we are taking over Europe, one city at a time. We currently have three properties in Amsterdam: The July - Boat&Co, The July - Twenty Eight & ID Aparthotel by The July. 

We design our hotels around how people truly live. The result? Style that soothes and relaxes. Space to rest up, go out, work, work out. Seamlessly transition between your worlds. You’re in the right place.",1,True,4.0,21,4.71,100,100
750244,2011.0,"I have been living in Amsterdam for 8 years. This is my home with my 10yo daughter. I mostly do home swap but sometimes also rent out. I love food, good wine, friends, traveling the world, art and culture.
Speak with me in English or French!",2,False,1.0,4,4.5,100,50
172000244,2018.0,,2,False,2.0,0,,,
3694517,2012.0,"We are loving it to meat other people from whole different countries, two and a half year I’m a proud mum. 
We are here to give you a warm feeling of amsterdam like I feel.

 ",2,False,4.0,43,4.91,100,70
51205764,2015.0,"Amsterdam-based filmmaker. Once studied neuropsychology, but I remember about 10% of it. I've been learning Spanish for 10 years. Still at level A2. Grazie mille.",2,False,2.0,25,5.0,100,100
100504574,2016.0,,2,False,1.0,4,5.0,,0
4977985,2013.0,,3,False,1.0,5,5.0,,
3674207,2015.0,,2,False,2.0,11,4.82,100,8
18004684,2014.0,"Hello! I am Quentin Roy. 
I am living in Amsterdam. I love to travel around the world, meet new people, and enjoy life.",2,False,1.0,29,4.9,100,89
24700402,2014.0,"Hi, my name is Barbara and I live on a houseboat in Amsterdam with my husband and 4 kids.  I write children's books and teach creative writing at primary schools.",2,True,1.0,179,4.92,100,100
23702951,2014.0,,2,False,2.0,16,5.0,100,100
92847102,2016.0,,2,False,1.0,7,4.29,100,90
251729623,2019.0,,1,False,1.0,26,4.15,,
251533418,2019.0,,2,False,2.0,8,4.75,100,31
13764503,2014.0,,2,True,5.0,63,4.76,100,53
244695471,2019.0,,3,True,6.0,178,4.7,100,100
251983944,2019.0,,2,False,1.0,253,4.51,100,100
1593573,2012.0,"Hello! 

My name is Mirjam, thanks a lot for your interest. 
Please feel free to contact me,  I'll be more than happy to give you more information. 

Looking forward to hearing from you!",2,False,2.0,1,5.0,100,75
30120442,2015.0,"Hi,

I've already had quite some Airbnb experience but continue to be charmed by the places I encounter.

My ultimate vacation involves exploring a city, hiking, and trying some new sportive activities.

Hope to meet you soon!

Thijmen
",2,False,1.0,10,4.9,100,100
16321910,2014.0,"Hi! My name is Lucia and I live with my fiancee Mate in our brand new appartment in Amsterdam. Every now and then we go travel and explore the world, so we like to offer our place to explorers alike. We hope to welcome you over!",3,False,2.0,9,5.0,,
4082004,2012.0,"I'm from Amsterdam, love sports , comics , history , photography , dogs and food.",2,False,2.0,12,5.0,100,100
21759074,2014.0,"I'm Elise, 34, married to Joost, and mom to toddler Moos and baby Suki. We love traveling as a family and exploring new places. After 15 years in Amsterdam, we moved to Bloemendaal for a quieter life near the beach, while staying close to the city for work. We also lived in New Zealand, which deepened our love for new experiences. We're a clean, tidy, and respectful family, and always treat the homes we stay in with care.",3,False,2.0,8,5.0,100,100
613779,2011.0,,3,True,7.0,13,4.92,98,61
13180979,2014.0,Ik ben Sander. Al ruim 26 jaar woonachtig in de prachtige Jordaan in Amsterdam. Een voorrecht om er te mogen wonen. Ik werk als hoofd Human Resource bij een grote onderwijsinstelling. In de weekenden en vakanties verblijf ik veel in Andalusië waardoor ik in de gelegenheid ben parttime mijn appartement te verhuren. ,2,False,2.0,1,5.0,10,0
23660890,2014.0,,2,False,1.0,30,5.0,100,73
15040057,2014.0,,1,False,1.0,3,5.0,,
252993821,2019.0,"Hello,  This is Douglas- I live in Amsterdam and love surfing and eating well.",2,False,1.0,20,4.8,,83
68255627,2016.0,Working as Captain on a canal cruise boat in Amsterdam.,3,True,1.0,364,4.92,100,100
253244871,2019.0,"I am Karen, freelance graphic designer, living in our home with my lovely sun Sal (10 yrs.) and daughter Rosa (8 yrs.). 
Since 6 years we are the first owners of this new built house and I designed it myself. While we are travelling, I am more than happy to share our home with travellers who are visiting Amsterdam.",2,False,1.0,5,5.0,,
